"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72530094846","2020-05-15T23:59:00","SOD  ","6",,,,,,,,,,,,,,,"56","67","72","29.89","29.20","60","7.8","2","8.1","0","79","54","260","33","0.68","0","0.0","290","23","TS RA BR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD75724 HR PRECIPITATION (IN): 0.68 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):13  24 HR MAX TEMP (F): 7924 HR MIN TEMP (F): 54AVERAGE STATION PRESSURE:29.195 MINIMUM SEA LEVEL PRESSURE:29.74 TIME OF OCCURRENCE:0156 PEAK WIND SPEED (MPH): 33 PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 23FASTEST 2MIN DIR (DEG):290 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.8 24 HR AVG TEMP (F): 67DEPART FROM NORMAL:  8  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  2 LATEST DAY MAX TEMP (0700-1900 LST):79  LATEST NIGHT MIN TEMP(1900-0800 LST):62 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.43 0.09 0.05 0.08 T    0.00 0.01 0.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0431","1906",,
"72530094846","2020-05-16T00:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47","54",,,"-0.03","1","77","30.03","41","29.34","9.94","50","030",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072530 32666 60308 10122 20083 39934 40171 51010 90551 333 10239 20122 555 91606=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T00:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","45","52","0.00",,,,"77","30.04","FEW:02 41 BKN:07 250","29.33","10.00","48","020",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/16/20 00:51:02 METAR KORD 160651Z 02007KT 10SM FEW041 BKN250 11/07 A3005 RMK AO2 SLP173 T01110072 (SMN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T01:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","45","51","0.00",,,,"80","30.05","FEW:02 41 OVC:08 250","29.34","10.00","48","030",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/16/20 01:51:02 METAR KORD 160751Z 03009KT 10SM FEW041 OVC250 11/07 A3006 RMK AO2 SLP176 T01060072 (SMN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T02:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","44","51","0.00",,"-0.01","1","77","30.05","FEW:02 41 OVC:08 250","29.34","10.00","48","020",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11205/16/20 02:51:02 METAR KORD 160851Z 02007KT 10SM FEW041 OVC250 11/07 A3006 RMK AO2 SLP176 T01060067 51005 (SMN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T03:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","44","50","0.00",,,,"80","30.06","FEW:02 50 BKN:07 250","29.34","10.00","47","030",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/16/20 03:51:02 METAR KORD 160951Z 03009KT 10SM FEW050 BKN250 10/07 A3006 RMK AO2 SLP179 T01000067 (SMN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T04:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","44","50","0.00",,,,"80","30.07","SCT:04 50 BKN:07 250","29.35","10.00","47","030",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/16/20 04:51:02 METAR KORD 161051Z 03007KT 10SM SCT050 BKN250 10/07 A3007 RMK AO2 SLP182 T01000067 (SMN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T05:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","46","52","0.00",,"-0.04","3","80","30.09","SCT:04 250","29.37","10.00","49","030",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12305/16/20 05:51:02 METAR KORD 161151Z 03009KT 10SM SCT250 11/08 A3009 RMK AO2 SLP188 70003 T01110078 10122 20100 53012 (BLH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T06:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46","52",,,"-0.04","3","80","30.09",,"29.38","9.94","49","030",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08672530 32966 40309 10111 20078 39950 40188 53012 91151 333 10261 20100 70008 555 91612=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T06:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","47","55","0.00",,,,"74","30.11","SCT:04 50 BKN:07 250","29.39","10.00","51","040",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/16/20 06:51:02 METAR KORD 161251Z 04009KT 10SM SCT050 BKN250 13/08 A3012 RMK AO2 SLP197 T01280083 (BLH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T07:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","49","59","0.00",,,,"69","30.11","FEW:02 40 BKN:07 250","29.39","10.00","54","060",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/16/20 07:51:02 METAR KORD 161351Z 06008KT 10SM FEW040 BKN250 15/09 A3011 RMK AO2 SLP195 T01500094 (BLH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T08:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","50","60","0.00",,"-0.03","1","70","30.11","FEW:02 40 SCT:04 250","29.39","10.00","55","040",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11205/16/20 08:51:02 METAR KORD 161451Z 04010KT 10SM FEW040 SCT250 16/10 A3012 RMK AO2 SLP198 T01560100 51009 (BLH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T09:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","51","61","0.00",,,,"70","30.11","FEW:02 50 SCT:04 250","29.39","10.00","56","030",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/16/20 09:51:02 METAR KORD 161551Z 03010KT 10SM FEW050 SCT250 16/11 A3012 RMK AO2 SLP198 T01610106 (BLH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T10:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","52","63","0.00",,,,"68","30.11","FEW:02 50 SCT:04 250","29.39","10.00","57","050",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/16/20 10:51:02 METAR KORD 161651Z 05010KT 10SM FEW050 SCT250 17/11 A3011 RMK AO2 SLP196 T01720111 (BLH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T11:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","52","65","0.00",,"+0.01","6","63","30.11","BKN:07 250","29.39","10.00","58","040",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11705/16/20 11:51:02 METAR KORD 161751Z 04008KT 10SM BKN250 18/11 A3011 RMK AO2 SLP195 T01830111 10183 20111 56003 (BLH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T12:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52","65",,,"+0.01","6","63","30.11",,"29.40","9.94","58","040",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072530 32966 60408 10183 20111 39957 40195 56003 91751 333 10183 20111 555 91618=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T12:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","50","65","0.00",,,,"59","30.10","FEW:02 130 BKN:07 250","29.38","10.00","57","040",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/16/20 12:51:02 METAR KORD 161851Z 04012KT 10SM FEW130 BKN250 18/10 A3010 RMK AO2 SLP193 T01830100 (BLH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T13:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","50","66","0.00",,,,"56","30.09","FEW:02 150 SCT:04 200 OVC:08 250","29.37","10.00","57","030",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11205/16/20 13:51:02 METAR KORD 161951Z 03014KT 10SM FEW150 SCT200 OVC250 19/10 A3009 RMK AO2 SLP188 T01890100 (WS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T14:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","49","63","0.00",,"+0.03","8","60","30.08","FEW:02 150 OVC:08 250","29.36","10.00","55","050",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11105/16/20 14:51:02 METAR KORD 162051Z 05011KT 10SM FEW150 OVC250 17/09 A3008 RMK AO2 SLP185 T01720094 58010 (WS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T15:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","51","62","0.00",,,,"67","30.06","FEW:02 150 BKN:07 200 OVC:08 250","29.33","10.00","56","050",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11205/16/20 15:51:02 METAR KORD 162151Z 05011KT 10SM FEW150 BKN200 OVC250 17/11 A3005 RMK AO2 SLP178 T01670106 (WS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T16:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","49","59","0.00",,,,"69","30.05","OVC:08 200","29.33","10.00","54","050","23","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10105/16/20 16:51:02 METAR KORD 162251Z 05014G20KT 10SM OVC200 15/09 A3005 RMK AO2 SLP176 T01500094 (WS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T17:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","46","56","0.00",,"+0.02","5","70","30.05","FEW:02 100 OVC:08 200","29.33","10.00","51","040",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12305/16/20 17:51:02 METAR KORD 162351Z 04016KT 10SM FEW100 OVC200 13/08 A3005 RMK AO2 SLP177 T01330078 10194 20133 55008 (WS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T18:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46","56",,,"+0.02","5","70","30.05",,"29.34","9.94","51","040",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072530 32966 80416 10133 20078 39937 40177 55008 92351 333 10194 20100 555 91700=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T18:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","42","53","0.00",,,,"66","30.06","FEW:02 100 OVC:08 150","29.34","10.00","48","030",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/16/20 18:51:01 METAR KORD 170051Z 03015KT 10SM FEW100 OVC150 12/06 A3006 RMK AO2 SLP178 T01170056","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T19:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","42","53","0.00",,,,"66","30.05","FEW:02 100 OVC:08 150","29.33","10.00","48","030",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/16/20 19:51:01 METAR KORD 170151Z 03010KT 10SM FEW100 OVC150 12/06 A3005 RMK AO2 SLP176 T01170056","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T20:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","43","54","0.00",,"-0.01","3","67","30.06","SCT:04 60 OVC:08 100","29.34","10.00","49","030",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/16/20 20:51:01 METAR KORD 170251Z 03011KT 10SM SCT060 OVC100 12/06 A3006 RMK AO2 SLP178 T01220061 53002","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T21:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","46","54","T","-RA:02 |RA |RA",,,"75","30.04","BKN:07 60 OVC:08 100","29.32","10.00","50","020",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11605/16/20 21:51:02 METAR KORD 170351Z 02012KT 10SM -RA BKN060 OVC100 12/08 A3004 RMK AO2 RAB43 SLP172 P0000 T01220078","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T22:38:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","48","52","0.09","+RA:02 BR:1 |RA |RA",,,"86",,"BKN:07 38 OVC:08 50","29.30","3.00","50","050",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12305/16/20 22:38:02 SPECI KORD 170438Z 05011KT 3SM R10L/5500VP6000FT +RA BR BKN038 OVC050 11/09 A3002 RMK AO2 P0009 T01110089","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T22:49:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","48","54",,"RA:02 BR:1 |RA |RA",,,"82",,"BKN:07 38 OVC:08 50","29.29","6.00","51","030",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10505/16/20 22:49:03 SPECI KORD 170449Z 03009KT 6SM RA BR BKN038 OVC050 12/09 A3001 RMK AO2 P0020 FIBI (EPA)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T22:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","49","53","0.21","RA:02 BR:1 |RA |RA",,,"86","30.01","BKN:07 38 OVC:08 50","29.29","6.00","51","030",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11105/16/20 22:51:02 METAR KORD 170451Z 03009KT 6SM RA BR BKN038 OVC050 12/09 A3001 RMK AO2 SLP162 P0020 T01170094","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T23:37:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","50","53","0.20","+RA:02 BR:1 |RA |RA",,,"89",,"BKN:07 37 OVC:08 55","29.28","3.00","51","050",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10505/16/20 23:37:02 SPECI KORD 170537Z 05006KT 3SM +RA BR BKN037 OVC055 12/10 A3000 RMK AO2 P0020 T01170100","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T23:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","50","53","0.35","+RA:02 BR:1 |RA |RA","+0.06","6","89","29.99","BKN:07 37 OVC:08 55","29.27","3.00","51","010",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14605/16/20 23:51:02 METAR KORD 170551Z 01007KT 3SM +RA BR BKN037 OVC055 12/10 A2999 RMK AO2 SLP156 P0034 60054 T01170100 10133 20111 401940100 56021","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72530094846","2020-05-16T23:59:00","SOD  ","6",,,,,,,,,,,,,,,"48","59","71","30.06","29.33","52","11.7","0","-0.2","6","67","50","050","25","0.56","0","0.0","030","20","RA BR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD75624 HR PRECIPITATION (IN): 0.56 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):1  24 HR MAX TEMP (F): 6724 HR MIN TEMP (F): 50AVERAGE STATION PRESSURE:29.330 MINIMUM SEA LEVEL PRESSURE:29.99 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 25 PEAK WIND DIR (DEG): 50 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 20FASTEST 2MIN DIR (DEG): 30 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):11.7 24 HR AVG TEMP (F): 59DEPART FROM NORMAL:  0  HEATING DEGREE DAYS:  6 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):67  LATEST NIGHT MIN TEMP(1900-0800 LST):50 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.21 0.35","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0430","1907",,
